Product,Quantity,Price,Date,Time
Sorghum,130,51.42,2025-02-02,14:27
Soybean,260,98.0,2025/10/22,08:17
Soybean,136,60.05,2025-04-18,04:33
Sorghum,170,82.14,2025-03-14,04:29
Rye,329,43.7,2025-03-14,10:39
Corn,246,74.88,2025-12-08,07:01
Millet,345,88.92,2025/07/08,18:05
Quinoa,337,64.89,2025-02-01,20:24
Oats,123,57.66,2025/01/27,15:16
Corn,300,11.6,2025/01/08,21:52
Rice,439,83.54,2025-05-02,21:14
Rye,275,45.99,2025-03-20,03:35
Millet,203,86.15,2025-09-04,02:32
Rice,242,21.14,2025-04-08,16:53
Oats,244,48.22,2025-09-25,02:11
Sorghum,253,62.54,2025-06-11,04:34
Rice,427,78.5,2025/10/24,21:38
Rye,272,23.12,2025-05-20,09:07
Barley,184,93.48,2025-11-28,15:30
Millet,380,83.63,2025/02/07,09:41
Quinoa,171,60.08,2025/04/30,08:22
Corn,218,92.46,2025-06-23,17:42
Corn,382,65.65,2025/11/07,22:51
Barley,407,11.8,2025-02-27,07:31
Rice,171,12.48,2025-07-21,17:49
Millet,432,26.25,2025/10/22,11:15
Oats,285,10.12,2025-09-14,15:26
Corn,203,14.54,2025-06-03,02:28
Wheat,266,90.78,2025-06-12,15:12
Millet,356,18.84,2025-11-24,00:00
Rice,308,48.25,2025-06-06,17:23
Rice,330,87.57,2025/07/04,02:47
Wheat,436,61.67,2025/11/08,02:29
Sorghum,177,87.77,2025/08/05,05:12
Rice,335,99.5,2025/11/30,20:16
Rye,289,32.53,2025-08-08,05:00
Barley,396,80.63,2025/02/01,13:47
Rice,124,39.99,2025-01-09,13:00
Quinoa,132,45.82,2025-04-26,14:24
Millet,207,14.21,2025-11-18,12:45
Barley,373,44.71,2025/12/25,22:53
Millet,365,81.89,2025/08/09,14:51
Sorghum,174,75.03,2025-03-19,23:38
Wheat,336,33.88,2025-07-14,22:39
Oats,67,84.88,2025/09/10,12:08
Barley,160,28.49,2025-01-04,23:01
Oats,453,66.84,2025-06-03,07:03
Wheat,215,99.61,2025/01/02,04:46
Quinoa,183,89.79,2025/06/12,06:14
Corn,297,51.09,2025-09-21,02:54
Sorghum,363,48.1,2025-03-21,01:22
Soybean,460,52.64,2025/09/20,23:53
Corn,190,16.91,2025/03/01,20:42
Corn,454,52.1,2025-05-27,21:08
Millet,70,50.01,2025-09-14,14:44
Oats,74,78.28,2025-08-25,01:09
Sorghum,242,78.6,2025/09/18,05:39
Wheat,337,12.1,2025/11/02,05:03
Rye,165,98.39,2025/01/01,22:56
Rice,346,67.92,2025/04/27,06:40
Oats,116,37.01,2025/12/25,19:37
Rice,218,19.69,2025/04/11,12:40
Wheat,83,80.81,2025-05-30,08:25
Rice,297,78.83,2025/05/31,19:38
Rye,495,76.66,2025-10-26,02:09
Sorghum,103,51.54,2025/04/12,11:13
Rye,311,83.36,2025-01-21,12:48
Oats,168,82.7,2025/05/31,00:08
Rye,166,58.06,2025/06/26,04:49
Wheat,285,20.67,2025-02-18,13:26
Millet,173,50.23,2025-06-12,09:38
Sorghum,60,73.51,2025/09/08,02:40
Barley,400,33.12,2025/04/05,04:35
Oats,456,40.05,2025-03-20,11:43
Corn,430,61.17,2025/09/02,05:51
Millet,148,71.36,2025-03-08,18:59
Corn,405,89.33,2025/07/18,16:20
Rice,303,74.61,2025/08/01,22:59
Wheat,222,91.23,2025/02/01,06:42
Millet,163,18.55,2025-11-04,23:39
Quinoa,333,90.65,2025-05-12,10:19
Rice,53,69.21,2025/12/19,04:23
Soybean,81,89.77,2025/09/06,13:06
Sorghum,435,14.42,2025-12-31,23:05
Oats,493,72.01,2025/12/04,00:26
Oats,70,23.47,2025-03-14,12:21
Rice,82,37.0,2025/11/05,03:22
Millet,378,50.55,2025/05/17,19:39
Wheat,313,25.27,2025-08-01,17:48
Sorghum,168,51.4,2025/09/22,20:49
Soybean,386,33.02,2025/10/09,17:47
Wheat,441,94.76,2025-09-17,06:38
Barley,367,89.48,2025-12-19,22:53
Rye,431,14.66,2025-10-07,19:48
Wheat,232,53.37,2025/10/14,23:40
Oats,146,49.91,2025-02-07,03:46
Corn,418,32.65,2025-06-19,23:47
Millet,329,86.81,2025-07-27,18:33
Millet,374,55.25,2025/03/24,04:03
Rice,127,13.06,2025/09/08,17:13
Wheat,381,95.95,2025/12/20,23:31
Quinoa,57,49.07,2025/03/27,04:20
Millet,121,51.4,2025-11-13,05:45
Millet,291,60.05,2025-02-16,09:16
Oats,474,85.68,2025-12-18,04:50
Rice,402,79.54,2025-11-05,01:23
Soybean,107,17.17,2025/11/23,13:39
Millet,252,51.78,2025-12-27,02:22
Quinoa,81,71.72,2025-06-29,14:34
Soybean,390,24.66,2025-06-24,22:16
Barley,171,49.66,2025-10-17,04:33
Oats,206,82.5,2025-09-27,14:15
Soybean,165,69.93,2025-12-04,08:04
Quinoa,392,57.33,2025-11-10,15:15
Millet,227,39.7,2025-05-01,09:15
Soybean,216,26.26,2025-12-14,03:40
Barley,73,72.74,2025/12/05,01:12
Sorghum,130,69.04,2025-12-29,05:38
Millet,457,22.09,2025-01-10,14:09
Corn,295,69.47,2025-07-10,01:05
Corn,321,39.48,2025-06-13,05:18
Oats,139,82.7,2025-12-31,15:41
Quinoa,85,86.43,2025/07/27,00:03
Barley,377,99.44,2025/08/05,05:57
Rye,79,19.04,2025/03/26,21:45
Millet,374,59.58,2025-05-04,06:27
Wheat,70,53.9,2025-10-26,23:13
Oats,403,60.99,2025-08-28,07:56
Soybean,248,78.91,2025/06/27,04:41
Sorghum,347,58.15,2025/07/08,00:24
Sorghum,152,95.36,2025/01/04,04:30
Corn,241,49.47,2025/06/06,04:52
Sorghum,222,66.38,2025/08/21,14:04
Soybean,228,75.1,2025/04/28,12:40
Barley,51,48.4,2025-12-27,05:40
Rice,175,28.46,2025/03/16,05:04
Rye,116,43.7,2025/05/25,10:57
Rye,119,39.51,2025-09-28,16:28
Sorghum,292,52.65,2025/02/27,04:23
Corn,173,83.3,2025/02/14,06:56
Corn,381,23.5,2025-09-21,06:08
Quinoa,464,69.95,2025/07/18,09:49
Millet,433,38.9,2025-11-14,00:52
Oats,226,59.41,2025-06-25,12:42
Rice,223,70.65,2025/05/30,17:14
Sorghum,253,72.05,2025/07/15,18:12
Rye,249,47.9,2025/09/07,04:22
Soybean,303,90.8,2025-11-30,09:57
Corn,433,48.52,2025/01/21,04:44
Barley,420,89.16,2025-09-23,02:37
Corn,482,30.08,2025-11-28,23:42
Rice,59,15.95,2025-09-22,17:19
Oats,321,44.76,2025-09-19,04:56
Oats,127,77.65,2025/08/14,13:43
Millet,298,97.13,2025-07-29,01:01
Quinoa,384,29.98,2025-05-03,13:13
Quinoa,366,44.0,2025/06/28,12:33
Quinoa,497,43.97,2025-12-18,20:03
Millet,248,12.17,2025/06/03,10:52
Millet,132,79.37,2025-11-21,03:07
Millet,299,55.36,2025/09/02,20:46
Quinoa,113,98.52,2025-05-29,07:38
Oats,418,53.12,2025-04-15,16:46
Rye,403,32.53,2025-09-12,16:58
Sorghum,304,27.21,2025-05-16,13:39
Quinoa,259,39.6,2025/05/31,04:58
Barley,75,82.89,2025/12/17,07:18
Oats,112,46.87,2025-02-06,18:55
Millet,153,46.72,2025-02-12,18:35
Wheat,95,46.65,2025/09/16,02:23
Barley,139,76.02,2025-05-30,09:40
Sorghum,417,97.35,2025-12-20,01:18
Barley,411,12.89,2025-04-06,15:15
Wheat,381,14.49,2025/02/21,14:59
Wheat,167,98.94,2025/07/20,19:23
Barley,210,58.82,2025-06-21,19:44
Quinoa,108,74.41,2025-08-11,02:43
Oats,451,35.55,2025/07/20,05:30
Barley,417,93.67,2025/04/23,17:48
Sorghum,156,68.92,2025-01-10,02:06
Barley,320,59.16,2025-01-12,22:44
Rye,473,15.02,2025/04/29,17:19
Corn,447,86.66,2025-01-03,03:45
Wheat,442,80.99,2025-02-22,21:11
Wheat,421,52.17,2025/07/31,20:33
Barley,170,78.23,2025/01/12,18:46
Rice,96,37.84,2025-03-08,21:39
Oats,237,32.51,2025/03/16,12:14
Millet,233,95.46,2025/11/12,20:33
Oats,86,14.75,2025-06-22,14:18
Sorghum,358,43.09,2025/10/27,02:22
Sorghum,236,57.09,2025-08-05,22:50
Soybean,429,78.17,2025-06-29,14:25
Barley,266,98.98,2025-09-06,17:11
Rice,348,53.58,2025-02-15,12:19
Wheat,183,92.76,2025-09-02,10:07
Barley,82,50.38,2025-10-25,05:29
Rice,256,83.08,2025-01-28,02:28
Quinoa,356,10.59,2025-05-29,08:11
Wheat,219,93.65,2025/06/20,09:31
Quinoa,474,58.64,2025-08-25,23:14
Soybean,232,46.93,2025/04/29,19:03
Quinoa,258,18.61,2025/07/08,20:09
Quinoa,361,51.02,2025/04/17,09:01
Wheat,165,55.04,2025-11-30,23:38
Rye,138,32.31,2025-08-15,01:53
Rice,343,86.32,2025/03/15,21:17
Sorghum,90,26.67,2025-02-27,03:47
Millet,272,10.99,2025-05-05,16:53
Wheat,311,32.96,2025/09/03,20:57
Barley,248,33.0,2025-07-03,00:23
Millet,274,17.97,2025/11/03,02:43
Millet,112,56.09,2025-07-19,00:37
Rice,53,95.49,2025/12/15,17:01
Rice,453,21.04,2025-08-19,21:49
Soybean,59,52.89,2025/05/26,21:41
Sorghum,62,80.69,2025/01/30,08:38
Corn,336,11.68,2025-05-17,03:03
Wheat,346,15.59,2025-07-12,05:18
Wheat,58,13.98,2025/04/11,19:03
Millet,388,91.56,2025/06/15,17:46
Soybean,270,23.4,2025/08/15,16:03
Barley,429,61.54,2025/02/16,21:36
Oats,281,57.05,2025-02-10,03:39
Oats,246,51.23,2025-09-18,16:15
Wheat,272,95.4,2025-12-24,22:12
Oats,286,88.0,2025/04/22,12:03
Millet,380,29.92,2025-09-20,15:16
Rice,322,64.53,2025-11-21,02:48
Corn,275,57.65,2025-06-12,21:19
Oats,75,75.76,2025/08/01,08:09
Corn,411,51.48,2025-02-22,10:28
Barley,475,54.54,2025/09/04,23:18
Oats,221,67.86,2025/05/18,07:23
Wheat,433,41.49,2025-09-07,02:13
Rice,358,63.95,2025-10-25,04:11
Sorghum,446,77.14,2025/04/19,02:01
Wheat,64,10.84,2025/12/11,04:52
Millet,315,88.02,2025-02-18,22:32
Wheat,413,20.48,2025/12/15,06:48
Quinoa,465,70.38,2025-06-17,06:00
Rye,239,49.08,2025/05/16,12:52
Corn,442,30.15,2025-05-03,00:20
Oats,334,12.77,2025/10/05,02:02
Oats,390,34.57,2025/02/21,17:47
Soybean,387,96.68,2025-03-06,15:49
Rye,445,78.21,2025-12-18,21:26
Soybean,98,47.65,2025-10-07,09:40
Millet,159,67.14,2025-02-11,21:20
Quinoa,376,81.15,2025-03-31,15:24
Millet,248,15.76,2025-02-28,16:34
Wheat,290,47.85,2025-07-09,07:18
Corn,327,68.99,2025/06/05,05:31
Soybean,465,52.4,2025/08/03,10:55
Oats,471,36.68,2025/05/23,20:32
Wheat,474,28.49,2025-01-02,06:49
Oats,422,85.25,2025-07-12,13:10
Corn,168,54.78,2025/12/08,10:02
Quinoa,479,74.42,2025-08-09,08:16
Rye,466,78.77,2025-06-16,12:32
Wheat,355,47.32,2025/12/21,20:38
Quinoa,194,86.65,2025/11/24,18:57
Barley,180,98.67,2025/05/04,05:53
Millet,162,26.69,2025-05-19,15:07
Sorghum,497,40.5,2025-07-05,04:27
Soybean,399,13.73,2025/12/17,08:38
Corn,265,27.42,2025-08-31,03:36
Rye,349,44.44,2025-11-16,19:57
Quinoa,463,24.16,2025-02-28,23:10
Corn,116,81.86,2025/11/28,08:21
Corn,145,71.73,2025-08-04,07:32
Millet,201,47.07,2025/06/07,14:13
Rye,489,44.62,2025/01/28,05:54
Wheat,204,88.08,2025-10-31,23:27
Soybean,118,99.63,2025/11/13,07:41
Corn,451,82.3,2025/11/24,22:09
Millet,240,59.74,2025-02-13,20:02
Millet,96,50.93,2025/10/16,19:04
Oats,419,70.48,2025-12-27,22:06
Corn,390,47.97,2025-06-06,19:27
Wheat,403,71.5,2025/09/05,13:41
Rye,158,15.12,2025-10-20,16:06
Soybean,392,99.15,2025-09-13,10:42
Oats,252,96.14,2025/08/31,15:24
Soybean,139,33.15,2025-05-16,13:20
Corn,207,59.2,2025-06-01,12:13
Millet,358,47.25,2025-04-03,10:42
Barley,403,57.16,2025-06-05,20:06
Corn,453,96.13,2025/08/16,14:26
Rye,374,73.4,2025-07-09,22:44
Wheat,61,51.89,2025/08/14,15:09
Rye,435,60.87,2025-01-09,15:22
Rye,418,62.02,2025/08/29,22:16
Rye,483,18.24,2025-07-06,17:32
Oats,221,63.66,2025-05-23,23:01
Rice,370,68.24,2025-06-30,22:44
Corn,411,64.22,2025-02-18,02:13
Rice,295,32.48,2025/11/05,06:14
Millet,98,36.56,2025/05/14,03:38
Quinoa,89,80.83,2025-08-05,19:18
Wheat,177,98.2,2025-09-07,10:23
Quinoa,160,30.0,2025-07-26,04:29
Quinoa,441,60.35,2025/12/15,22:42
Sorghum,157,75.18,2025/06/12,13:14
Oats,343,84.06,2025-04-26,05:51
Oats,437,11.49,2025-06-11,03:38
Oats,269,84.37,2025/12/27,22:57
Rice,196,25.49,2025/02/08,12:13
Soybean,479,69.1,2025-02-22,23:27
Millet,52,75.4,2025-11-18,15:28
Corn,171,31.43,2025-10-15,21:19
Rye,69,68.04,2025/04/14,12:33
Oats,495,80.31,2025-04-17,16:25
Oats,394,27.1,2025/02/14,17:33
Millet,390,60.19,2025/01/03,04:02
Sorghum,178,53.44,2025/04/23,10:26
Rye,439,14.98,2025/01/09,17:54
Oats,321,43.18,2025/02/24,17:30
Wheat,128,29.84,2025/10/03,10:41
Soybean,421,47.98,2025/03/27,07:44
Wheat,308,27.31,2025-01-01,06:49
Corn,186,35.53,2025-04-04,04:59
Sorghum,398,85.78,2025-01-25,10:32
Rice,337,23.07,2025/12/02,21:21
Corn,127,95.62,2025-06-28,19:09
Corn,231,54.77,2025/01/11,20:44
Oats,282,51.28,2025/11/08,17:32
Rice,312,98.53,2025-08-09,18:28
Millet,156,31.46,2025/12/27,20:51
Rye,97,19.21,2025-09-25,09:37
Wheat,80,48.4,2025/03/23,05:43
Sorghum,158,65.77,2025-10-17,23:20
Rye,214,80.36,2025/02/19,04:25
Wheat,460,22.85,2025-06-02,21:58
Millet,476,39.8,2025/03/09,22:22
Millet,496,16.88,2025/05/12,03:56
Sorghum,335,87.11,2025-05-20,02:09
Sorghum,252,35.95,2025/05/13,17:23
Rice,203,82.41,2025-12-31,18:11
Soybean,411,78.87,2025/06/03,09:19
Rice,465,69.15,2025/10/28,04:49
Sorghum,365,19.4,2025-06-20,16:04
Oats,225,78.48,2025/04/10,02:39
Wheat,255,67.28,2025/10/22,23:52
Quinoa,405,99.44,2025/08/16,06:41
Quinoa,367,37.24,2025-09-14,15:50
Rice,189,99.51,2025-05-06,05:40
Rye,321,53.35,2025-05-25,16:59
Oats,410,95.0,2025-06-08,19:43
Rye,342,90.72,2025/04/23,07:38
Quinoa,399,66.21,2025-06-27,12:40
Barley,82,84.19,2025/11/14,10:16
Wheat,402,44.72,2025/12/05,03:38
Rice,368,72.95,2025-10-17,15:02
Rice,476,34.18,2025/08/09,11:36
Barley,470,48.67,2025-12-12,16:21
Wheat,415,26.88,2025-04-16,00:05
Oats,448,26.91,2025-02-28,10:20
Millet,181,67.14,2025-09-26,09:16
Oats,196,78.5,2025/08/06,15:31
Barley,109,80.72,2025-06-04,07:50
Rice,287,51.69,2025/09/11,04:29
Sorghum,391,62.62,2025-10-12,07:56
Millet,439,52.86,2025/12/02,00:50
Barley,128,99.22,2025/01/14,03:19
Sorghum,132,55.88,2025/11/10,16:45
Barley,437,71.25,2025/07/19,04:48
Barley,393,40.71,2025-07-04,13:14
Sorghum,371,49.23,2025/11/18,17:41
Barley,464,23.46,2025-01-31,18:37
Oats,193,57.91,2025/03/24,18:16
Sorghum,216,41.17,2025-12-24,22:43
Rye,322,46.16,2025/07/02,07:34
Soybean,143,43.39,2025-08-30,21:47
Corn,109,40.9,2025-05-25,14:49
Wheat,410,46.25,2025/03/09,16:19
Sorghum,393,56.01,2025-01-23,02:45
Soybean,329,91.25,2025/12/30,18:14
Millet,436,56.5,2025/08/24,00:11
Sorghum,55,91.01,2025/01/31,01:00
Rye,170,78.93,2025/02/27,06:53
Barley,249,20.59,2025-12-26,12:00
Quinoa,65,24.97,2025/08/08,10:44
Barley,401,33.39,2025/08/17,03:56
Barley,388,11.44,2025/11/25,02:01
Millet,126,99.69,2025/08/04,23:49
Sorghum,394,61.53,2025/05/13,17:52
Barley,452,77.58,2025/12/23,01:14
Quinoa,378,79.45,2025/08/25,18:03
Soybean,99,29.77,2025/10/16,05:24
Rice,323,33.36,2025-08-06,09:09
Barley,270,19.64,2025-03-29,22:40
Barley,186,68.32,2025-09-09,01:40
Corn,409,21.0,2025-05-18,02:52
Wheat,57,19.26,2025/06/29,22:40
Sorghum,400,80.22,2025-09-23,20:09
Soybean,114,38.51,2025-02-21,22:55
Oats,198,36.23,2025-05-28,13:32
Corn,332,29.83,2025/10/31,06:32
Soybean,479,79.21,2025-01-14,21:28
Wheat,225,86.46,2025-04-29,20:47
Oats,406,82.73,2025/06/01,20:07
Corn,58,41.04,2025-11-10,23:56
Soybean,129,29.56,2025/01/28,09:04
Soybean,140,57.76,2025/06/17,08:28
Rice,393,22.71,2025/01/15,21:54
Oats,206,58.57,2025-03-15,02:10
Millet,101,13.88,2025-03-17,09:18
Rye,473,49.01,2025/02/07,10:57
Rice,360,11.69,2025/11/08,06:05
Soybean,239,35.0,2025/07/17,11:04
Oats,122,19.35,2025/11/16,20:56
Oats,334,49.92,2025-12-19,02:05
Wheat,198,28.2,2025/05/03,13:46
Rice,403,79.15,2025-10-26,02:02
Sorghum,445,90.03,2025-09-25,21:02
Quinoa,82,53.42,2025-10-07,02:22
Oats,199,95.48,2025-01-16,02:15
Millet,481,16.32,2025/11/18,20:53
Quinoa,397,89.77,2025-02-03,07:44
Oats,191,85.61,2025/03/09,11:06
Oats,205,44.94,2025-01-05,11:13
Millet,400,31.92,2025/08/26,11:32
Soybean,444,46.72,2025-09-01,18:00
Corn,476,30.62,2025-02-15,14:34
Rye,480,80.91,2025-05-10,13:15
Barley,244,28.05,2025-09-21,12:34
Barley,71,96.18,2025-06-15,14:30
Barley,279,21.68,2025-07-26,19:27
Millet,81,50.19,2025/07/16,21:04
Rye,373,19.48,2025/06/04,00:42
Rye,287,38.11,2025-02-03,13:40
Corn,416,59.56,2025/06/06,09:40
Rye,418,86.79,2025/12/31,03:29
Sorghum,473,23.1,2025-05-27,21:04
Barley,227,69.3,2025/05/05,06:09
Wheat,134,21.33,2025/09/19,14:06
Corn,63,96.1,2025-04-10,11:12
Soybean,115,51.85,2025/02/07,15:19
Corn,268,77.25,2025/05/12,15:13
Millet,485,85.23,2025-12-31,18:11
Sorghum,413,34.28,2025-01-07,08:24
Soybean,477,89.34,2025/01/29,18:08
Barley,415,51.23,2025/10/24,00:08
Quinoa,234,86.02,2025/11/04,08:57
Sorghum,252,20.76,2025-01-03,14:13
Rice,233,85.25,2025-10-14,12:05
Wheat,290,88.64,2025-12-27,06:22
Millet,215,46.03,2025-01-05,22:00
Rice,153,41.64,2025-12-20,22:13
Soybean,353,80.63,2025/05/26,11:31
Barley,164,32.04,2025/08/23,07:49
Wheat,303,47.52,2025-11-13,19:05
Sorghum,485,17.22,2025-08-04,14:29
Sorghum,424,79.49,2025/05/13,20:15
Barley,72,56.21,2025/11/30,18:45
Millet,439,50.79,2025/01/16,00:20
Rye,94,90.9,2025/07/26,15:47
Rye,395,85.75,2025/05/14,21:14
Sorghum,303,37.23,2025-06-16,19:13
Wheat,488,26.68,2025/09/16,06:54
Quinoa,103,81.91,2025/03/26,11:54
Soybean,276,75.47,2025-09-29,16:09
Soybean,235,99.83,2025/10/22,02:06
Rice,173,69.1,2025/09/10,03:11
Rice,121,85.45,2025-01-31,03:41
Quinoa,111,75.06,2025/07/19,01:18
Millet,50,86.12,2025-11-01,03:41
Wheat,464,81.94,2025-04-22,14:58
Corn,445,82.5,2025/06/22,23:43
Sorghum,301,87.51,2025-06-10,06:35
Rye,274,88.08,2025/12/09,20:33
Rye,304,89.03,2025-08-23,12:19
Soybean,457,37.13,2025-08-05,08:06
Millet,107,30.28,2025/04/16,18:59
Rye,481,75.63,2025-01-15,23:44
Rice,321,57.96,2025/03/13,14:46
Sorghum,328,33.33,2025/10/01,15:41
Corn,353,52.32,2025-12-20,05:02
Soybean,340,26.33,2025/08/20,21:57
Wheat,348,73.53,2025-07-05,14:49
Corn,143,16.95,2025-04-28,22:35
Rye,372,64.6,2025-04-05,08:22
Rice,186,59.51,2025-12-07,10:27
Soybean,265,59.13,2025/02/21,08:50
Rice,272,72.2,2025-03-14,09:01
Barley,475,58.89,2025/03/14,16:12
Corn,63,56.68,2025/09/26,16:11
Corn,215,57.96,2025/11/02,19:18
Soybean,165,18.5,2025-06-19,09:35
Oats,425,82.88,2025/04/12,21:52
Quinoa,357,17.71,2025/09/11,12:23
Millet,428,38.25,2025-04-11,19:24
Barley,470,72.88,2025-03-14,16:19
Barley,240,61.6,2025-10-13,05:34
Wheat,293,80.26,2025/03/17,16:11
Soybean,125,52.22,2025-08-05,14:07
Corn,226,51.29,2025-02-16,20:47
Wheat,319,47.24,2025/10/15,11:18
Sorghum,309,24.08,2025-12-23,10:49
Rice,164,29.45,2025-04-07,22:55
Wheat,348,25.23,2025-10-10,23:06
Sorghum,472,87.66,2025/06/08,14:52
Oats,215,48.33,2025/01/29,11:46
Rye,172,36.82,2025/09/28,20:36
Rice,126,65.27,2025/08/26,15:07
Rye,343,89.05,2025-04-01,23:41
Wheat,351,46.42,2025/08/23,08:02
Sorghum,363,90.48,2025-01-23,13:38
Quinoa,112,51.12,2025-01-16,07:55
Barley,122,36.98,2025/09/09,03:55
Oats,127,26.05,2025/02/11,06:21
Corn,148,55.92,2025-06-01,02:24
Millet,409,49.85,2025-08-16,20:44
Corn,497,94.42,2025/07/20,01:15
Barley,133,34.03,2025-05-02,06:54
Soybean,95,84.73,2025-05-09,11:53
Quinoa,107,25.05,2025/10/03,21:01
Millet,346,81.0,2025-04-01,19:51
Sorghum,84,34.02,2025/07/29,03:06
Rice,131,27.47,2025/04/11,09:23
Corn,69,11.53,2025/01/07,08:17
Rye,248,94.25,2025/07/09,05:06
Millet,303,45.32,2025-08-10,13:59
Soybean,373,63.41,2025/01/20,10:26
Sorghum,303,31.19,2025-03-18,17:07
Soybean,163,19.37,2025-11-17,23:29
Sorghum,334,89.78,2025/06/22,19:08
Oats,232,43.51,2025/08/03,22:00
Quinoa,309,93.38,2025-01-13,10:09
Wheat,423,73.66,2025/08/22,10:04
Rye,341,61.37,2025-08-04,07:23
Quinoa,243,65.76,2025/11/29,10:15
Sorghum,248,25.17,2025/01/22,22:15
Corn,110,48.3,2025/11/22,12:58
Oats,460,41.32,2025-10-29,09:21
Rye,311,58.84,2025-12-06,21:35
Barley,310,19.33,2025/02/14,02:03
Quinoa,60,72.34,2025/06/15,05:25
Wheat,493,18.01,2025/05/21,20:34
Wheat,114,68.57,2025-09-19,10:47
Wheat,282,73.23,2025/09/03,15:34
Millet,285,10.7,2025/05/05,05:41
Oats,146,85.4,2025-07-18,02:09
Soybean,300,21.92,2025-07-24,05:57
Sorghum,448,81.28,2025-10-05,11:14
Oats,454,36.67,2025-03-19,04:28
Soybean,329,63.54,2025-10-02,09:31
Soybean,366,38.05,2025/03/22,11:54
Wheat,499,49.0,2025-04-22,15:27
Oats,151,73.1,2025-07-09,12:15
Quinoa,223,76.65,2025/05/25,22:40
Soybean,240,18.03,2025-08-30,23:11
Rye,372,62.17,2025-01-29,03:06
Barley,148,92.48,2025-11-06,05:51
Millet,329,93.95,2025/05/07,12:00
Rice,208,22.08,2025-10-28,13:58
Wheat,76,61.24,2025-07-29,02:31
Rice,253,39.48,2025/08/21,13:18
Rye,281,43.84,2025/01/31,19:43
Sorghum,385,76.66,2025/06/06,07:33
Corn,276,96.57,2025-09-10,15:49
Barley,492,88.67,2025-02-10,19:40
Sorghum,430,44.24,2025-10-04,23:04
Wheat,268,54.21,2025-02-27,22:11
Oats,194,67.12,2025-07-16,07:02
Rice,161,78.67,2025-06-27,10:37
Soybean,110,61.19,2025-08-18,05:32
Rye,268,26.85,2025/03/07,17:39
Oats,327,96.38,2025-03-22,11:24
Sorghum,154,60.15,2025-09-12,10:04
Oats,496,38.7,2025/05/19,09:46
Oats,415,16.57,2025-04-20,19:51
Wheat,145,15.54,2025/01/24,21:42
Quinoa,482,48.7,2025/07/31,06:04
Barley,200,94.14,2025-06-01,04:02
Rice,282,92.27,2025/09/15,16:40
Corn,136,90.49,2025/07/30,09:32
Corn,277,49.41,2025/01/20,08:43
Wheat,431,81.44,2025-03-12,14:16
Barley,491,99.62,2025-01-16,14:46
Quinoa,239,50.42,2025-11-23,01:11
Wheat,245,18.3,2025-03-12,12:32
Barley,68,93.38,2025-12-28,11:21
Rice,472,49.72,2025/08/08,06:17
Barley,270,98.88,2025-09-14,15:30
Barley,493,76.55,2025/05/17,14:31
Quinoa,414,12.18,2025/06/18,07:47
Millet,459,35.32,2025-03-21,16:38
Sorghum,84,54.02,2025-11-24,08:08
Quinoa,460,34.86,2025/11/15,12:50
Quinoa,88,16.31,2025-10-24,15:25
Sorghum,499,12.65,2025/06/09,11:39
Rye,448,35.53,2025/09/03,03:49
Oats,70,23.39,2025-11-07,10:02
Rye,418,38.11,2025/12/03,08:07
Millet,162,57.79,2025/10/28,11:56
Barley,89,54.51,2025/11/13,16:51
Millet,128,38.32,2025-08-23,10:31
Corn,249,98.72,2025/12/08,16:45
Rice,260,93.4,2025-11-22,07:10
Corn,187,60.42,2025-12-01,19:16
Rice,80,26.83,2025-07-07,03:11
Oats,257,22.67,2025/06/01,03:16
Corn,215,88.0,2025/02/12,15:55
Rye,222,45.99,2025-02-01,09:48
Sorghum,441,26.95,2025/10/31,06:34
Corn,487,81.1,2025/04/02,03:24
Millet,199,33.93,2025-06-06,00:17
Sorghum,103,40.95,2025/01/16,19:31
Millet,462,35.55,2025/04/27,06:00
Oats,107,64.76,2025/12/08,16:27
Millet,414,28.25,2025-01-07,23:18
Quinoa,349,99.29,2025/05/04,00:04
Oats,233,16.13,2025/03/27,01:47
Corn,94,49.43,2025-05-10,04:55
Rye,350,55.33,2025-07-20,21:50
Rye,192,59.89,2025/09/23,22:28
Barley,364,48.47,2025-09-16,10:24
Oats,451,87.06,2025-01-21,09:48
Rice,110,73.38,2025-06-24,06:50
Wheat,339,13.21,2025-10-15,05:07
Soybean,63,42.72,2025-09-25,18:03
Barley,300,39.49,2025-10-31,14:39
Rye,231,41.26,2025/12/27,12:13
Oats,225,63.07,2025/08/09,17:35
Barley,113,20.66,2025-10-31,00:42
Corn,77,93.31,2025/05/14,22:16
Wheat,249,59.24,2025/12/09,14:50
Millet,72,39.86,2025/01/19,13:09
Corn,140,25.81,2025/04/01,21:48
Wheat,394,67.38,2025-07-08,04:36
Rice,349,19.22,2025/02/28,17:48
Millet,386,44.53,2025-01-23,00:29
Wheat,479,80.82,2025-06-13,02:37
Sorghum,294,87.51,2025-12-18,01:50
Millet,401,75.42,2025-01-16,21:41
Corn,294,15.18,2025/02/28,16:01
Millet,483,78.2,2025/05/21,20:25
Quinoa,304,91.4,2025/11/23,18:58
Corn,226,17.01,2025-05-13,15:03
Rye,443,33.03,2025/02/28,20:12
Corn,224,14.57,2025-01-16,01:41
Corn,436,58.88,2025/11/30,17:00
Wheat,163,74.64,2025/10/26,23:31
Soybean,220,15.84,2025-12-06,14:31
Millet,81,72.97,2025/07/28,07:41
Rice,425,36.42,2025-11-09,05:39
